guest_id,first_name,last_name,email,customer_type,origin_country,preferred_room_type,loyalty_member,registered_date,total_stays,average_rating
GUEST002572,Francesca,Garcia,guest002572@email.com,Couple,Germany,Family,False,2022-01-04,1,3.3
GUEST002573,Yuki,Smith,guest002573@email.com,Solo Travel,UK,Suite,False,2023-10-11,2,2.8
GUEST002574,Yuki,Smith,guest002574@email.com,Leisure,Italy,Family,True,2024-09-19,3,4.2
GUEST002575,Yuki,Rossi,guest002575@email.com,Solo Travel,USA,Penthouse,False,2022-08-28,3,4.1
GUEST002576,Lucia,Rossi,guest002576@email.com,Leisure,Germany,Deluxe,False,2023-02-14,1,3.6
GUEST002577,Lucia,Johnson,guest002577@email.com,Couple,Germany,Family,False,2022-12-23,1,4.4
GUEST002578,Francesca,Rossi,guest002578@email.com,Business,Netherlands,Family,False,2023-11-06,4,5.0
GUEST002579,Maria,Zhang,guest002579@email.com,Leisure,Belgium,Penthouse,False,2022-10-28,5,4.2
GUEST002580,Lucia,Garcia,guest002580@email.com,Business,UK,Penthouse,False,2023-12-31,3,4.3
GUEST002581,Ahmed,Martin,guest002581@email.com,Leisure,USA,Deluxe,False,2024-06-16,2,3.6
GUEST002582,Lucia,Martin,guest002582@email.com,Family,UK,Standard,False,2022-02-02,4,3.6
GUEST002583,Ahmed,Rossi,guest002583@email.com,Family,Italy,Deluxe,False,2024-03-26,10,5.0
GUEST002584,Maria,Brown,guest002584@email.com,Leisure,China,Deluxe,False,2024-05-02,8,4.6
GUEST002585,Marco,Rossi,guest002585@email.com,Family,China,Deluxe,True,2022-06-22,3,4.3
GUEST002586,Emma,Johnson,guest002586@email.com,Family,UK,Penthouse,False,2023-05-09,3,4.7
GUEST002587,Marco,Garcia,guest002587@email.com,Family,China,Standard,False,2022-09-07,5,3.8
GUEST002588,Sophie,Mueller,guest002588@email.com,Couple,USA,Family,True,2024-02-11,8,4.4
GUEST002589,Maria,Johnson,guest002589@email.com,Business,Greece,Suite,False,2023-03-22,4,4.8
GUEST002590,John,Mueller,guest002590@email.com,Leisure,Italy,Standard,False,2024-08-09,3,3.7
GUEST002591,Yuki,Zhang,guest002591@email.com,Leisure,Italy,Deluxe,False,2024-02-24,3,3.8
GUEST002592,Klaus,Garcia,guest002592@email.com,Leisure,USA,Deluxe,False,2024-01-07,1,3.9
GUEST002593,Klaus,Rossi,guest002593@email.com,Leisure,France,Deluxe,False,2024-09-01,10,4.3
GUEST002594,Maria,Mueller,guest002594@email.com,Business,Italy,Suite,True,2024-08-02,4,4.3
GUEST002595,Marco,Rossi,guest002595@email.com,Solo Travel,Germany,Suite,False,2022-04-03,5,4.3
GUEST002596,Yuki,Garcia,guest002596@email.com,Solo Travel,Germany,Penthouse,False,2024-08-12,1,4.5
GUEST002597,Lucia,Weber,guest002597@email.com,Business,Spain,Family,False,2022-03-08,13,5.0
GUEST002598,Yuki,Zhang,guest002598@email.com,Business,Netherlands,Standard,True,2024-07-21,5,4.1
GUEST002599,Francesca,Martin,guest002599@email.com,Business,Greece,Family,False,2024-09-16,13,4.3
GUEST002600,Francesca,Garcia,guest002600@email.com,Leisure,China,Family,True,2022-08-17,6,3.9
GUEST002601,Klaus,Johnson,guest002601@email.com,Leisure,Germany,Penthouse,False,2022-10-25,1,3.9
GUEST002602,Maria,Johnson,guest002602@email.com,Leisure,Spain,Suite,False,2022-04-02,2,4.1
GUEST002603,Yuki,Weber,guest002603@email.com,Business,Greece,Suite,False,2024-08-17,3,4.5
GUEST002604,Sophie,Johnson,guest002604@email.com,Leisure,Netherlands,Family,True,2023-08-10,1,5.0
GUEST002605,Yuki,Mueller,guest002605@email.com,Family,Belgium,Deluxe,True,2024-05-23,1,4.7
GUEST002606,Yuki,Zhang,guest002606@email.com,Business,USA,Family,False,2023-08-14,2,3.4
GUEST002607,John,Brown,guest002607@email.com,Solo Travel,France,Deluxe,False,2022-03-05,4,4.6
GUEST002608,Lucia,Martin,guest002608@email.com,Leisure,Germany,Standard,False,2022-07-14,2,4.0
GUEST002609,Francesca,Zhang,guest002609@email.com,Family,Netherlands,Deluxe,False,2022-11-24,3,4.4
GUEST002610,Yuki,Mueller,guest002610@email.com,Family,Belgium,Standard,True,2023-06-17,4,4.2
GUEST002611,Lucia,Weber,guest002611@email.com,Leisure,Belgium,Suite,True,2022-08-16,3,4.0
GUEST002612,Maria,Zhang,guest002612@email.com,Couple,Germany,Standard,False,2022-01-10,3,4.8
GUEST002613,Marco,Rossi,guest002613@email.com,Leisure,Netherlands,Deluxe,False,2022-11-20,8,3.8
GUEST002614,Ahmed,Brown,guest002614@email.com,Business,Netherlands,Deluxe,False,2024-05-07,2,3.7
GUEST002615,Sophie,Rossi,guest002615@email.com,Business,China,Family,False,2023-11-28,2,4.1
GUEST002616,Emma,Mueller,guest002616@email.com,Business,France,Penthouse,True,2023-09-08,14,4.3
GUEST002617,Klaus,Mueller,guest002617@email.com,Family,Spain,Deluxe,True,2024-02-04,4,4.5
GUEST002618,John,Weber,guest002618@email.com,Business,Spain,Penthouse,False,2022-11-24,3,3.8
GUEST002619,Klaus,Martin,guest002619@email.com,Couple,Italy,Deluxe,False,2023-12-07,6,3.8
GUEST002620,Maria,Brown,guest002620@email.com,Leisure,Netherlands,Family,False,2024-05-18,1,3.3
GUEST002621,Lucia,Rossi,guest002621@email.com,Leisure,Netherlands,Deluxe,False,2023-10-09,11,4.4
GUEST002622,Sophie,Rossi,guest002622@email.com,Leisure,USA,Deluxe,False,2022-10-26,2,4.2
GUEST002623,Francesca,Smith,guest002623@email.com,Business,UK,Penthouse,True,2024-04-09,2,4.0
GUEST002624,Yuki,Mueller,guest002624@email.com,Family,France,Penthouse,False,2024-04-27,1,4.5
GUEST002625,Sophie,Garcia,guest002625@email.com,Leisure,France,Suite,False,2023-12-19,1,5.0
GUEST002626,John,Mueller,guest002626@email.com,Leisure,UK,Standard,True,2024-05-27,1,3.7
GUEST002627,Emma,Zhang,guest002627@email.com,Couple,France,Family,False,2022-11-03,3,5.0
GUEST002628,Ahmed,Smith,guest002628@email.com,Business,Netherlands,Family,False,2023-07-16,2,3.9
GUEST002629,Francesca,Schmidt,guest002629@email.com,Business,Greece,Suite,False,2023-03-09,4,4.9
GUEST002630,Emma,Schmidt,guest002630@email.com,Couple,China,Penthouse,False,2024-02-15,5,3.4
GUEST002631,Francesca,Zhang,guest002631@email.com,Leisure,France,Penthouse,False,2022-03-15,3,4.3
GUEST002632,Marco,Brown,guest002632@email.com,Business,Belgium,Deluxe,False,2022-10-17,9,3.2
GUEST002633,Sophie,Martin,guest002633@email.com,Leisure,Spain,Standard,True,2023-02-08,3,4.4
GUEST002634,Maria,Mueller,guest002634@email.com,Business,Netherlands,Suite,False,2022-11-28,1,4.1
GUEST002635,Lucia,Smith,guest002635@email.com,Family,Spain,Suite,False,2024-05-20,18,4.0
GUEST002636,Klaus,Rossi,guest002636@email.com,Business,USA,Standard,True,2023-11-02,3,3.9
GUEST002637,Ahmed,Weber,guest002637@email.com,Leisure,Italy,Deluxe,True,2022-05-21,3,4.2
GUEST002638,Emma,Rossi,guest002638@email.com,Leisure,Italy,Standard,False,2022-10-26,10,3.7
GUEST002639,Ahmed,Garcia,guest002639@email.com,Solo Travel,Belgium,Family,False,2022-08-12,1,4.4
GUEST002640,Sophie,Smith,guest002640@email.com,Family,Netherlands,Standard,False,2023-01-06,4,3.6
GUEST002641,Lucia,Johnson,guest002641@email.com,Family,UK,Suite,True,2023-11-26,3,4.3
GUEST002642,Ahmed,Zhang,guest002642@email.com,Leisure,Greece,Standard,True,2024-08-31,1,3.5
GUEST002643,Francesca,Mueller,guest002643@email.com,Leisure,Belgium,Deluxe,False,2024-08-06,1,3.8
GUEST002644,John,Johnson,guest002644@email.com,Business,UK,Standard,False,2022-12-31,4,4.6
GUEST002645,Emma,Mueller,guest002645@email.com,Leisure,UK,Family,True,2024-08-25,3,3.7
GUEST002646,John,Johnson,guest002646@email.com,Leisure,France,Standard,True,2023-06-12,6,4.2
GUEST002647,Yuki,Weber,guest002647@email.com,Couple,Belgium,Family,False,2023-03-21,3,4.4
GUEST002648,Ahmed,Zhang,guest002648@email.com,Solo Travel,USA,Penthouse,False,2022-09-08,1,4.2
GUEST002649,John,Johnson,guest002649@email.com,Business,Spain,Suite,False,2022-09-04,3,4.5
GUEST002650,Francesca,Rossi,guest002650@email.com,Leisure,France,Suite,True,2022-11-06,5,3.7
GUEST002651,Lucia,Mueller,guest002651@email.com,Couple,UK,Suite,False,2023-10-31,3,4.8
GUEST002652,Francesca,Johnson,guest002652@email.com,Leisure,Greece,Deluxe,False,2024-03-07,5,4.0
GUEST002653,Emma,Zhang,guest002653@email.com,Family,Italy,Deluxe,False,2022-10-09,1,4.5
GUEST002654,Emma,Schmidt,guest002654@email.com,Family,France,Deluxe,True,2022-01-12,2,4.1
GUEST002655,Maria,Johnson,guest002655@email.com,Leisure,France,Suite,False,2022-03-26,3,3.7
GUEST002656,Maria,Rossi,guest002656@email.com,Couple,UK,Suite,False,2023-10-19,4,4.8
GUEST002657,Marco,Garcia,guest002657@email.com,Leisure,China,Standard,True,2022-01-24,1,5.0
GUEST002658,Lucia,Weber,guest002658@email.com,Business,UK,Standard,False,2023-08-10,2,2.7
GUEST002659,Emma,Brown,guest002659@email.com,Leisure,Spain,Penthouse,False,2023-12-12,5,3.5
GUEST002660,Maria,Weber,guest002660@email.com,Solo Travel,UK,Family,True,2022-07-05,2,4.8
GUEST002661,Francesca,Rossi,guest002661@email.com,Leisure,China,Family,False,2023-10-23,3,4.6
GUEST002662,Francesca,Brown,guest002662@email.com,Couple,China,Standard,False,2023-08-09,3,4.6
GUEST002663,Ahmed,Johnson,guest002663@email.com,Leisure,France,Penthouse,False,2022-11-30,2,3.4
GUEST002664,Maria,Martin,guest002664@email.com,Business,Netherlands,Deluxe,False,2022-07-09,16,4.1
GUEST002665,Francesca,Smith,guest002665@email.com,Business,France,Standard,False,2023-02-08,6,4.3
GUEST002666,Marco,Martin,guest002666@email.com,Business,China,Suite,False,2024-03-13,5,4.1
GUEST002667,Marco,Rossi,guest002667@email.com,Leisure,Italy,Penthouse,False,2022-03-07,1,4.1
GUEST002668,Marco,Weber,guest002668@email.com,Family,Spain,Penthouse,False,2023-07-06,5,5.0
GUEST002669,Maria,Garcia,guest002669@email.com,Business,Germany,Deluxe,False,2024-09-15,3,4.9
GUEST002670,Maria,Mueller,guest002670@email.com,Leisure,UK,Deluxe,False,2024-06-01,10,4.6
GUEST002671,Lucia,Mueller,guest002671@email.com,Leisure,UK,Standard,True,2022-01-06,3,5.0
GUEST002672,Marco,Rossi,guest002672@email.com,Leisure,Belgium,Suite,False,2024-03-30,3,4.1
GUEST002673,Yuki,Johnson,guest002673@email.com,Family,Spain,Deluxe,True,2022-02-10,3,3.7
GUEST002674,Ahmed,Weber,guest002674@email.com,Business,Germany,Standard,False,2022-07-31,3,3.7
GUEST002675,Ahmed,Johnson,guest002675@email.com,Business,France,Family,False,2023-07-30,3,4.0
GUEST002676,Klaus,Smith,guest002676@email.com,Business,Spain,Deluxe,False,2022-03-28,3,4.7
GUEST002677,Maria,Martin,guest002677@email.com,Couple,USA,Family,False,2022-11-02,1,4.0
GUEST002678,Yuki,Martin,guest002678@email.com,Leisure,Greece,Penthouse,False,2022-06-25,4,4.1
GUEST002679,Francesca,Smith,guest002679@email.com,Solo Travel,USA,Family,True,2022-09-12,1,5.0
GUEST002680,Klaus,Smith,guest002680@email.com,Business,China,Family,True,2024-08-26,3,4.8
GUEST002681,Marco,Brown,guest002681@email.com,Business,Belgium,Deluxe,False,2023-11-06,1,3.8
GUEST002682,Marco,Rossi,guest002682@email.com,Couple,Spain,Standard,False,2022-05-24,7,4.1
GUEST002683,Lucia,Rossi,guest002683@email.com,Business,Spain,Standard,False,2023-12-13,2,3.7
GUEST002684,Yuki,Martin,guest002684@email.com,Business,Belgium,Penthouse,True,2024-07-21,2,4.9
GUEST002685,Yuki,Weber,guest002685@email.com,Leisure,Greece,Suite,False,2023-07-06,1,3.8
GUEST002686,Marco,Garcia,guest002686@email.com,Leisure,Germany,Suite,False,2023-12-06,5,4.2
GUEST002687,Maria,Smith,guest002687@email.com,Business,Greece,Family,False,2022-08-31,5,5.0
GUEST002688,John,Garcia,guest002688@email.com,Leisure,Germany,Deluxe,True,2022-05-26,1,4.4
GUEST002689,Klaus,Garcia,guest002689@email.com,Family,Netherlands,Standard,False,2024-09-07,4,4.1
GUEST002690,Ahmed,Weber,guest002690@email.com,Solo Travel,Spain,Suite,False,2023-07-20,2,3.9
GUEST002691,Sophie,Weber,guest002691@email.com,Family,China,Penthouse,False,2023-01-03,1,4.3
GUEST002692,Klaus,Mueller,guest002692@email.com,Solo Travel,Netherlands,Suite,True,2024-01-17,7,4.4
GUEST002693,Lucia,Zhang,guest002693@email.com,Couple,China,Suite,False,2022-03-18,1,4.7
GUEST002694,Marco,Brown,guest002694@email.com,Leisure,Spain,Suite,False,2022-09-24,1,4.7
GUEST002695,Francesca,Mueller,guest002695@email.com,Business,China,Deluxe,True,2023-02-14,2,4.1
GUEST002696,Emma,Johnson,guest002696@email.com,Leisure,Belgium,Deluxe,True,2024-08-25,7,5.0
GUEST002697,Klaus,Zhang,guest002697@email.com,Leisure,Italy,Family,False,2024-08-20,9,4.4
GUEST002698,Ahmed,Martin,guest002698@email.com,Family,Belgium,Penthouse,False,2022-07-28,10,3.9
GUEST002699,Maria,Brown,guest002699@email.com,Business,USA,Deluxe,False,2023-10-11,12,3.6
GUEST002700,Sophie,Schmidt,guest002700@email.com,Business,Italy,Suite,False,2023-08-01,4,4.1
GUEST002701,Marco,Weber,guest002701@email.com,Leisure,UK,Penthouse,True,2022-06-17,2,3.7
GUEST002702,Francesca,Mueller,guest002702@email.com,Family,UK,Suite,True,2022-11-20,5,4.6
GUEST002703,Francesca,Zhang,guest002703@email.com,Family,Spain,Penthouse,True,2022-01-27,4,4.4
GUEST002704,Lucia,Garcia,guest002704@email.com,Business,Netherlands,Family,False,2022-03-21,10,4.1
GUEST002705,Klaus,Johnson,guest002705@email.com,Couple,USA,Family,False,2023-06-29,1,4.5
GUEST002706,Maria,Martin,guest002706@email.com,Business,Greece,Suite,True,2023-02-21,1,3.6
GUEST002707,Maria,Schmidt,guest002707@email.com,Business,Spain,Deluxe,False,2023-10-18,4,4.3
GUEST002708,Maria,Schmidt,guest002708@email.com,Family,Greece,Family,False,2024-07-20,2,4.0
GUEST002709,Yuki,Brown,guest002709@email.com,Leisure,Belgium,Deluxe,False,2022-05-30,8,4.4
GUEST002710,Sophie,Brown,guest002710@email.com,Business,Netherlands,Family,False,2022-01-11,7,4.8
GUEST002711,Maria,Zhang,guest002711@email.com,Leisure,China,Standard,False,2024-09-19,1,3.8
GUEST002712,Sophie,Zhang,guest002712@email.com,Family,USA,Family,False,2024-09-01,1,4.0
GUEST002713,Maria,Johnson,guest002713@email.com,Leisure,Italy,Family,False,2022-06-29,6,4.3
GUEST002714,Marco,Brown,guest002714@email.com,Family,Netherlands,Standard,False,2023-08-26,3,3.4
GUEST002715,Emma,Johnson,guest002715@email.com,Business,USA,Family,False,2023-06-26,1,4.1
GUEST002716,Yuki,Weber,guest002716@email.com,Leisure,Germany,Standard,True,2024-06-05,8,4.0
GUEST002717,Klaus,Martin,guest002717@email.com,Leisure,France,Standard,True,2022-10-05,2,4.3
GUEST002718,Lucia,Johnson,guest002718@email.com,Business,Spain,Family,False,2024-07-07,7,4.4
GUEST002719,John,Mueller,guest002719@email.com,Business,Belgium,Family,False,2022-11-22,10,4.5
GUEST002720,Francesca,Mueller,guest002720@email.com,Leisure,France,Standard,False,2022-12-20,6,4.4
GUEST002721,Marco,Martin,guest002721@email.com,Family,USA,Family,False,2023-09-01,5,4.2
GUEST002722,Francesca,Rossi,guest002722@email.com,Family,Netherlands,Penthouse,False,2023-08-30,4,4.6
GUEST002723,Ahmed,Brown,guest002723@email.com,Family,France,Standard,False,2022-01-10,10,4.3
GUEST002724,Marco,Mueller,guest002724@email.com,Solo Travel,Greece,Deluxe,False,2023-11-05,9,3.9
GUEST002725,Ahmed,Mueller,guest002725@email.com,Family,UK,Deluxe,False,2023-01-23,1,3.7
GUEST002726,Lucia,Brown,guest002726@email.com,Family,UK,Suite,True,2022-02-24,1,3.8
GUEST002727,Yuki,Garcia,guest002727@email.com,Leisure,Netherlands,Suite,False,2023-11-26,2,5.0
GUEST002728,Lucia,Zhang,guest002728@email.com,Leisure,Netherlands,Suite,True,2023-12-25,5,4.4
GUEST002729,Emma,Mueller,guest002729@email.com,Business,France,Standard,True,2023-03-26,5,3.7
GUEST002730,Yuki,Rossi,guest002730@email.com,Leisure,France,Penthouse,True,2023-05-30,3,4.8
GUEST002731,Klaus,Brown,guest002731@email.com,Business,USA,Standard,False,2024-09-02,1,4.1
GUEST002732,Francesca,Martin,guest002732@email.com,Couple,China,Suite,True,2024-08-22,2,4.2
GUEST002733,Sophie,Brown,guest002733@email.com,Solo Travel,USA,Suite,True,2023-10-13,2,4.2
GUEST002734,Maria,Brown,guest002734@email.com,Leisure,UK,Deluxe,False,2023-02-21,2,3.6
GUEST002735,Yuki,Johnson,guest002735@email.com,Business,Italy,Standard,False,2023-10-12,4,4.6
GUEST002736,Maria,Johnson,guest002736@email.com,Couple,Netherlands,Deluxe,False,2024-01-18,2,4.3
GUEST002737,Sophie,Johnson,guest002737@email.com,Couple,Italy,Suite,False,2022-06-19,10,3.5
GUEST002738,Lucia,Smith,guest002738@email.com,Family,Germany,Suite,False,2022-03-28,4,3.4
GUEST002739,Klaus,Martin,guest002739@email.com,Leisure,China,Deluxe,True,2024-08-09,4,4.1
GUEST002740,Emma,Smith,guest002740@email.com,Business,Germany,Standard,False,2024-09-12,2,4.4
GUEST002741,Francesca,Martin,guest002741@email.com,Business,Greece,Suite,True,2024-08-12,2,4.1
GUEST002742,Ahmed,Rossi,guest002742@email.com,Leisure,France,Deluxe,False,2023-05-25,7,3.7
GUEST002743,Marco,Martin,guest002743@email.com,Business,Germany,Standard,False,2023-12-16,3,4.1
GUEST002744,Maria,Zhang,guest002744@email.com,Family,Greece,Family,False,2022-01-15,1,4.4
GUEST002745,Lucia,Garcia,guest002745@email.com,Leisure,Greece,Family,True,2024-07-21,5,4.1
GUEST002746,John,Zhang,guest002746@email.com,Business,Italy,Family,True,2023-12-21,1,4.7
GUEST002747,Marco,Schmidt,guest002747@email.com,Couple,Spain,Penthouse,True,2022-09-08,3,4.3
GUEST002748,Marco,Weber,guest002748@email.com,Business,Spain,Penthouse,False,2022-02-13,5,4.9
GUEST002749,Lucia,Rossi,guest002749@email.com,Couple,UK,Penthouse,True,2024-09-14,2,4.2
GUEST002750,Ahmed,Martin,guest002750@email.com,Leisure,Italy,Deluxe,False,2024-07-14,1,3.8
GUEST002751,Sophie,Mueller,guest002751@email.com,Family,UK,Standard,False,2022-03-18,1,3.5
GUEST002752,Yuki,Mueller,guest002752@email.com,Leisure,Germany,Suite,True,2023-06-11,1,5.0
GUEST002753,Yuki,Smith,guest002753@email.com,Family,Germany,Standard,False,2023-03-09,3,4.9
GUEST002754,Emma,Zhang,guest002754@email.com,Couple,UK,Standard,False,2022-06-24,14,4.8
GUEST002755,Yuki,Johnson,guest002755@email.com,Business,Spain,Suite,False,2022-12-13,3,3.9
GUEST002756,Sophie,Martin,guest002756@email.com,Leisure,Italy,Penthouse,False,2024-05-21,5,4.1
GUEST002757,Maria,Brown,guest002757@email.com,Leisure,Belgium,Family,True,2022-11-03,1,2.7
GUEST002758,Emma,Brown,guest002758@email.com,Leisure,Italy,Deluxe,False,2022-09-29,1,3.7
GUEST002759,Sophie,Smith,guest002759@email.com,Leisure,France,Penthouse,False,2024-01-26,1,4.0
GUEST002760,Lucia,Zhang,guest002760@email.com,Leisure,Netherlands,Family,False,2022-08-11,2,3.7
GUEST002761,Klaus,Martin,guest002761@email.com,Business,China,Deluxe,True,2024-04-25,1,5.0
GUEST002762,John,Rossi,guest002762@email.com,Couple,Italy,Deluxe,False,2024-07-02,4,5.0
GUEST002763,Lucia,Rossi,guest002763@email.com,Leisure,Italy,Suite,False,2022-02-28,1,4.3
GUEST002764,Yuki,Smith,guest002764@email.com,Couple,Italy,Standard,True,2023-09-23,5,4.0
GUEST002765,Emma,Schmidt,guest002765@email.com,Leisure,Netherlands,Family,False,2022-11-02,1,3.8
GUEST002766,Yuki,Johnson,guest002766@email.com,Business,Belgium,Penthouse,False,2022-01-06,5,3.9
GUEST002767,Yuki,Mueller,guest002767@email.com,Leisure,USA,Standard,False,2023-02-16,4,3.8
GUEST002768,Yuki,Smith,guest002768@email.com,Couple,France,Deluxe,False,2022-04-14,1,4.3
GUEST002769,Francesca,Rossi,guest002769@email.com,Leisure,China,Deluxe,False,2022-07-22,3,4.2
GUEST002770,Maria,Martin,guest002770@email.com,Leisure,Greece,Suite,True,2023-06-11,1,5.0
GUEST002771,Ahmed,Zhang,guest002771@email.com,Business,France,Deluxe,False,2022-05-07,1,4.8
GUEST002772,Emma,Smith,guest002772@email.com,Business,Germany,Deluxe,False,2022-06-09,1,4.0
GUEST002773,Klaus,Garcia,guest002773@email.com,Business,Germany,Family,False,2023-04-27,5,4.2
GUEST002774,Francesca,Schmidt,guest002774@email.com,Leisure,Greece,Suite,False,2022-11-03,2,3.4
GUEST002775,Yuki,Zhang,guest002775@email.com,Couple,UK,Family,False,2024-07-02,7,4.3
GUEST002776,Ahmed,Martin,guest002776@email.com,Leisure,China,Standard,False,2024-04-11,4,4.4
GUEST002777,Klaus,Johnson,guest002777@email.com,Business,China,Family,False,2023-03-26,5,4.5
GUEST002778,Emma,Mueller,guest002778@email.com,Leisure,UK,Standard,True,2022-05-24,2,4.8
GUEST002779,Yuki,Zhang,guest002779@email.com,Business,USA,Suite,True,2022-01-06,1,3.0
GUEST002780,Yuki,Garcia,guest002780@email.com,Leisure,France,Deluxe,True,2022-04-24,2,4.6
GUEST002781,Sophie,Brown,guest002781@email.com,Solo Travel,Greece,Deluxe,True,2022-02-11,14,4.4
GUEST002782,Ahmed,Zhang,guest002782@email.com,Solo Travel,Netherlands,Suite,True,2023-03-08,2,4.1
GUEST002783,Yuki,Smith,guest002783@email.com,Leisure,UK,Suite,False,2022-06-14,3,4.5
GUEST002784,Sophie,Rossi,guest002784@email.com,Business,Spain,Deluxe,False,2024-09-09,4,4.4
GUEST002785,Klaus,Johnson,guest002785@email.com,Leisure,Italy,Standard,True,2023-03-08,1,3.0
GUEST002786,Emma,Martin,guest002786@email.com,Couple,Spain,Deluxe,False,2023-05-23,1,4.6
GUEST002787,Ahmed,Schmidt,guest002787@email.com,Solo Travel,Netherlands,Family,False,2024-02-09,2,3.8
GUEST002788,Francesca,Martin,guest002788@email.com,Solo Travel,UK,Penthouse,True,2024-01-14,2,4.9
GUEST002789,Francesca,Mueller,guest002789@email.com,Couple,Belgium,Suite,True,2022-04-23,2,4.4
GUEST002790,Maria,Smith,guest002790@email.com,Business,UK,Standard,False,2022-05-10,3,4.5
GUEST002791,Ahmed,Schmidt,guest002791@email.com,Leisure,Belgium,Suite,False,2023-05-28,2,3.8
GUEST002792,John,Garcia,guest002792@email.com,Business,France,Suite,False,2022-02-23,5,4.1
GUEST002793,Yuki,Zhang,guest002793@email.com,Leisure,Italy,Suite,False,2024-09-26,6,4.0
GUEST002794,Lucia,Smith,guest002794@email.com,Leisure,Netherlands,Family,False,2023-03-21,1,4.4
GUEST002795,Emma,Brown,guest002795@email.com,Business,Spain,Penthouse,True,2022-10-16,3,4.4
